X8289,X57492,X468,X11016,X10538,X602,X8553,X1052,X90993,X1871,X1874,X1879,X1958,X8320,X2034,X2078,X2099,X2100,X2101,X2113,X2114,X2120,X3607,X2305,X27086,X2624,X79977,X3280,X3091,X25988,X6927,X6928,X3172,X3174,X3198,X3206,X10320,X3659,X3660,X3661,X3662,X10379,X3720,X3725,X10765,X688,X4297,X9757,X4066,X4094,X23764,X4208,X9219,X57504,X4609,X4613,X4654,X79923,X10499,X4772,X4779,X4790,X4792,X10062,X3164,X5079,X5451,X5452,X5460,X5916,X3516,X5970,X5971,X8625,X5994,X861,X864,X6257,X10736,X6657,X6688,X6689,X6721,X6772,X6773,X6774,X6886,X6932,X7022,X7023,X7157,X8626,X7391,X9189,X10009,X51341,X283337
-3.0394847210379883,-1.783202538262728,3.028085362056548,-2.016572550117062,4.059471331982902,2.154274401888398,-2.0205245896698325,3.0320858787421847,2.512991510152481,2.628580047522926,4.068051059216892,2.4680403341014165,1.8859885073604374,2.1990331864843164,2.9915965965191083,2.238174462959889,1.8227893198426124,2.705532267148487,-4.760396390052407,4.23499607066292,4.358987796440842,-1.879764040902966,-2.750427596507133,3.5426547958911656,-1.7020826956200668,1.8112213550474088,-2.8255697239161197,1.8278860020682282,8.636891294116761,2.37179695484033,-2.1577609972339333,-1.7353185300970544,-4.4271870123654296,-3.690945163301224,2.14089718493071,2.484188593703148,3.4991659282465855,4.713450602582054,3.8911454630812248,2.9115701315085665,2.3462198937685943,4.687938559052955,2.7832162084225778,2.1376358382999805,-1.837941162619039,-2.0128686593745053,-2.036776674732391,1.7006375934135107,7.883269172532777,1.9701480119941446,-2.7969817724811827,3.003241557691749,2.1957619503275687,2.2161635981862466,1.7783846963345356,2.6289611052443678,-1.8235574444943348,-1.7373407877413543,-2.2705296437252183,2.295828819063333,-2.954090985640039,3.09048325397012,-1.9211158100537244,2.2354589827443703,-2.0121732082661605,1.896550671223111,2.0269707715060226,5.368489010096687,-2.3309477069344746,2.421461470727657,5.413002041457634,2.2400893697901467,1.9208543584043996,6.116487811314312,6.116487811314312,2.7430012032204996,1.7723408736625461,1.860705895200295,-2.493279444059115,-1.8115198772835697,9.180922636943794,1.981863617449679,-3.107008168958022,5.392163428164566,7.0988679196110525,1.9285205449351221,1.8998640472914534,1.9104584398327238,-1.9636952075646736,-1.8717815347025057,2.3501871888152794,-1.7965464495817045,1.708726630637394,2.6924418243902255,-1.9010405118292446,2.0137696214761602,-2.0899395645454275
