ID,NES
ADNP,-1.9526416145233334
AHR,1.7891505276046167
AR,0.30741049612113247
ARID1A,-2.1365784476722287
ARID1B,-1.3104807717671019
ARID2,-0.07749481888216916
ARID3A,-0.49798062604175874
ARNT,-0.5247240036603756
ASCL1,-1.9369679864948333
ATF1,2.3217854263454534
ATF2,-0.10629748052973156
ATF3,0.4192411039194852
ATF4,2.1355856223246787
ATF6,2.3188973997093942
ATF7,-1.9545414465893123
ATRX,-1.2609464920658309
BACH1,0.7895780450580091
BACH2,1.308778164335995
BATF,3.3522840166741994
BCL11A,-0.3230137356743399
BCL3,0.8033707937535476
BCL6,0.6438599969227642
BHLHE22,0.18567713378798237
BHLHE40,0.4317178601924312
CDX2,-1.1510896865568803
CEBPA,2.0288237125651567
CEBPB,1.1178418553005012
CEBPD,2.627693753872217
CEBPE,-0.4208891931514972
CEBPG,0.4058080561914438
CLOCK,-2.2236225312421425
CREB1,-0.8112253281193077
CREB3,1.9042388719905325
CREB3L1,1.535643264101709
CREB5,-1.449495968792671
CREM,-1.3329315675783455
CTCF,0.2265144032464213
CTCFL,-1.7971183877064116
CUX1,-2.208967831233612
DDIT3,1.3068735907454003
DEAF1,-1.3818443932654134
DNMT1,-1.6109962782814982
DNMT3B,-1.0175282000708388
DUX4,-0.5893555355195799
E2F1,0.9196847703007243
E2F2,3.1147195868988478
E2F3,2.4001946872941127
E2F4,6.126790618356154
E2F5,1.0021572629242992
E2F6,0.6591234336404095
E2F7,1.5838871491780662
EBF1,-0.2410731902497279
EGR1,0.38470450451135185
EGR2,0.9120025566623741
EHF,-2.000199690149031
ELF1,0.5911382443374913
ELF3,-1.5298927074654012
ELF5,-0.15538493633296108
ELK1,-0.9987531801843111
ELK4,-0.42510326039617413
EOMES,-0.05449962703286328
EPAS1,3.3431234582299925
ERG,1.2658924858351042
ESR1,0.2807398361242394
ESR2,1.1015298777444835
ESRRA,-4.617159259753357
ETS1,3.354286559846917
ETS2,4.550888691069638
ETV1,-1.0876358550733751
ETV4,0.1970350764298367
ETV6,0.09939953127902708
FOS,0.8957015931709865
FOSL1,1.9236958723168538
FOXA1,-1.1760678978971375
FOXJ2,-0.22096028694481382
FOXK1,0.031229422235574445
FOXK2,-1.2889223359245432
FOXL2,-0.09568558770797926
FOXM1,3.9854539061584067
FOXO1,-0.01067874794730502
FOXO3,-0.7196517046301034
FOXO4,-0.13181093546495684
FOXP1,0.6300635224503072
FOXP2,-0.8597265422545133
GABPA,0.38437946962001474
GATA2,0.6351690856680116
GATA3,-0.5776302761870205
GATA6,-3.0375442828438577
GATAD1,0.005425731744105106
GFI1B,-0.9677115655338202
GLI1,-0.678997917002243
GLI2,0.02274446761995785
GLI3,-1.3943753270255426
GRHL2,-3.8623429831300315
HBP1,-0.8562326972208791
HES1,0.5531852422303469
HHEX,-0.8198572968210026
HIF1A,8.560598341484294
HINFP,1.4623060051310548
HMBOX1,-0.18394028403435655
HMGA1,1.7706789768477946
HNF1A,0.21150049594900078
HNF1B,-2.784884768881565
HNF4A,-2.4058542147697177
HNF4G,-2.5035256533153394
HOXA1,0.3570565454177242
HOXA10,1.8881764687057319
HOXA9,-0.2551668809232808
HOXB13,-1.7269009741220065
HOXB7,-0.8938129107444814
HSF1,0.2855740972567217
ID3,1.515692836012661
IKZF1,1.7974786464690153
IRF1,4.887963539378783
IRF2,2.561122764399775
IRF3,-3.6444061576573206
IRF4,1.0050553051572206
IRF8,1.0364344177088982
